my_id,penetration,smiles
2286,1,C1=C(OC)C(=CC2=C1C(=NN=C(C2)C)C3=CC=CC(=C3)Cl)OC
156428,1,[C@@]45([C@@]3([C@H]([C@H]2[C@]([C@@]1(C(=CC(=O)CC1)CC2)C)(F)[C@H](C3)O)C[C@H]4OC(O5)(C)C)C)C(CCl)=O
156470,1,[C@H]23C(Cl)([C@@]1(C(=CC(=O)C=C1)[C@@H](F)C2)C)[C@@H](F)C[C@]4([C@H]3C[C@H]([C@@H]4C(=O)CO)C)C
2405,1,C1=CC(=CC4=C1N(C3CCN(CCNC(C2=CC=C(F)C=C2)=O)CC3)C(N4)=O)Cl
2437,1,C1=CC(=CC=C1C3(CCN(CCCC(C2=CC=C(C=C2)F)=O)CC3)OC(CCCCCCCCC)=O)Cl
156557,1,[C@]34([C@H]([C@H]2C([C@@]1(C(=CC(C(=C1)Br)=O)[C@@H](C2)F)C)([C@H](C3)O)F)CCC4(C(=O)CO)O)C
2104,1,C1=C(Br)C=CC3=C1C2(N(CCO2)CC(=O)N3)C4=C(C=CC=C4)F
3394,1,C2=C(C(C1=CC=CC=C1)(C(CCCCC)N)O)C=CC=C2
3517,1,C3=C2N(C1=CC=CC=C1C=CC2=CC=C3)CCCN4C=CN(CC=C4)CCO
156431,1,[C@H](C(NCCCC(O)=O)=O)(C(CO)(C)C)O
156565,1,[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)CC2)C)[C@H](C3)O)CC[C@@]4(C(COC(CN(CC)CC)=O)=O)O)C
156407,1,[C@@]4([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)CC2)C)[C@H](C3)O)CC4)C)(C(COC(C)=O)=O)OC(CC)=O
156563,1,[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)CC1)CC2)C)[C@@H](O)C3)CC[C@]4(O)C(=O)COC(=O)CCC(O)=O)C.O
156403,1,[C@@]4(OC(=O)CCCC)(C3(C(C2C(C1(C(=CC(=O)CC1)CC2)C)C(O)C3)CC4)C)C(=O)CO
21673,1,CC14CCC(=O)C=C1CCC5C3CCC(O)(C(=O)COC(=O)CCC2CCCC2)C3(C)CC(O)C45
156381,1,[C@@]125C3=C4C[C@H]([C@@]1(CC[C@@H]([C@@H]2OC3=C(C=C4)O)O)O)N(C)CC5
2276,1,C1=C(O)C=CC2=C1C(=C(C)[N]2CC3=CC=C(OC)C=C3)CCN
1264,1,C(C(C(C)C)(C(N)=O)Br)C
2235,1,C1=C(Cl)C=CC2=C1C(=NCC(N2CCOCC3CC3)=O)C4=CC=CC=C4
156343,1,[C@@H]2(OC1=C(C(=CC=C1)C)C)[C@@H](CNCC2)O
2343,1,C1=C3C(=CC=C1\C=C\C(N2CCCCC2)=O)OCO3
2388,1,C1=CC(=CC2=C1C(=NO2)C4CCN(CCCOC3=C(C=C(C(C)=O)C=C3)OC)CC4)F
2250,1,C1=C(Cl)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN5CCN(CCN4C(N(C)CC4)=O)CC5
3447,1,C2=C(N1C(N(CCN(C)C)CC1)=O)C=CC=C2Cl
2635,1,C1=CC=CC2=C1N(C3=C(CC2)C=CC=C3)CCC[N+](C)(C)[O-]
156340,1,[C@@H]2(C1=CC=CC=C1[C@H](NC)C2)C3=CC=C(Cl)C(=C3)Cl.[H+].[Cl-]
3427,1,C2=C(C1=C(C=CC1)C=C2)OCC3CNCCO3
2396,1,C1=CC(=CC2=C1[N](C(=C2CC(O)=O)C)C(C3=CC=C(Cl)C=C3)=O)OC
2655,1,C1=CC=CC3=C1C(C2=CC=CC=C2)(C=C3)CCN(C)C
2462,1,C1=CC(=CC=C1OCC(NNC(C)C)=O)Cl
88493,1,CSC1=C(N=C(N=C1N2CCN(C)CC2)NC(C)C)Cl
156825,1,[H+].C1=CC=CC2=C1[S](=O)(=O)N(C2=O)CCCCN4CCN(C3=NC=CC=N3)CC4.[Cl-]
2172,1,C1=C(C)ON=C1C(NNCC2=CC=CC=C2)=O
1275,1,C(C(C1(CCC2C4C(C(CC12C)O)(F)C3(C=CC(C=C3CC4)=O)C)O)=O)O
156478,1,[C@H]23[C@@]([C@@]1(C(=CC(=O)C=C1)CC2)C)([C@H](C[C@]4([C@H]3CC[C@@]4(C(COC(C)=O)=O)O)C)O)F
156556,1,[C@]34([C@H]([C@H]2C(F)([C@@]1(C(=CC(=O)C=C1)[C@@H](F)C2)C)[C@@H](O)C3)C[C@H]5O[C@H](O[C@@]45C(O[C@@H](OC(OCC)=O)C)=O)CCC)C
156498,1,[C@H]3(CCCC1=C2C(=NC=C1)C=CC(=C2)OC)[C@@H](CNCC3)C=C
156448,1,[C@H]12N(CC[C@](C1C)(C3=C(C2=O)C=CC(=C3)O)C)CC4CC4
2241,1,C1=C(Cl)C=CC2=C1C3(N(CC(=O)N2C)C(C=C(O3)C)=O)C4=CC=CC=C4
2194,1,C1=C(C=CC=C1C2(CCN(C)CC2)C(CC)=O)O
2742,1,C1=CC=NC(=N1)N3CCN(CCCC[N]2C=C(Cl)C=N2)CC3
3540,1,C5=C(C(CN1C2C4C(CC1)(C3=C(C2)C=CC(=C3)O)CCCC4)=O)C=CC=C5
2602,1,C1=CC=CC2=C1C(C(N2C3=CC=CC=C3)=O)(CC4=CC=NC=C4)CC5=CC=NC=C5
156339,1,[C@@H]14C(=C[C@H](NC(N(CC)CC)=O)CN1C)C2=CC=CC3=C2C(=C[NH]3)C4
2649,1,C1=CC=CC3=C1C(C2=C(C=CC=C2)C3(C)C)=CCCNC
2253,1,C1=C(Cl)C=CC3=C1N(C2=CC=CC=C2)C(CCN3)=O
156553,1,[C@]3(N(C1=CC=CC=C1)C(=O)CC)(C(=O)OC)[C@H](CN(CCC2=CC=CC=C2)CC3)C
156824,1,[H+].C1=CC=CC2=C1N(C3=C(CC2)C=CC=C3)CCCN(CC(=O)C4=CC=C(Cl)C=C4)C.[Cl-]
2173,1,C1=C(C2=C(C(=C1)OC)CCCC2N(C)C)Cl
3488,1,C3=C(C1=NC(C(=O)NC2=C1N=C(Cl)C=C2)O)C(=CC=C3)Cl
2406,1,C1=CC(=CC4=C1N2C(=NC(/C2=O)=C\N3CCN(C)CC3)CN=C4C5=C(C=CC=C5)Cl)[N+](=O)[O-]
2390,1,C1=CC(=CC2=C1C(C3=C(CC2)C=CC=N3)=C4CCN(C(OCC)=O)CC4)Cl
2218,1,C1=C(Cl)C=CC2=C1C(=NC(O)C(N2C)=O)C3=CC=CC=C3Cl
156476,1,[C@H]23C1=NN=C([N]1C[C@H]2CCC3)CCN4CCN(CC4)C5=CC=CC(=C5)C(F)(F)F
156376,1,[C@@]123OC4=C(C(C1CN(CC2)C)CC(=O)N3)C=C(Cl)C=C4
2382,1,C1=CC(=CC(=C1N(C(=O)CNC(=O)CN)C)C(=O)C2=CC=CC=C2Cl)Cl.O
3402,1,C2=C(C(C1C(=CC(O1)=O)OC)O)C(=CC=C2)Cl
43972,1,CCOC(=O)OC3(CCC4C2CCC1=CC(=O)C=CC1(C)C2C(O)CC34C)C(=O)OCCl
2222,1,C1=C(Cl)C=CC2=C1C(=NC3=C(O2)C=CC=C3)N4CCN(CC4)C
2387,1,C1=CC(=CC2=C1C(=NCC(N2C)CNC(C3=COC=C3)=O)C4=CC=CC=C4)F
2615,1,C1=CC=CC2=C1C(N3C2=NCC3)(C4=CC=C(C=C4)Cl)O
156558,1,[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@H](C3)O)CC[C@@]4(C(CN5CCN(C)CC5)=O)O)C
2699,1,C1=CC=CC=C1C(NN)C
1265,1,C(C(C(CC)C)(COC(N)=O)C)OC(N)=O
156467,1,[C@H]2(N=C(C1=C(C=CC(=C1)[N+](=O)[O-])NC2=O)C3=CC=CC=C3Cl)C
60133,1,CNC(NC(C(Cl)(Cl)Cl)O)=O
156390,1,[C@@]23(Cl)C(C1C([C@](O)([C@@H](C1)C)C(=O)CO)(CC2Cl)C)CCC4=CC(=O)C=CC34C
156348,1,[C@@H]23[C@H]([C@H]1[C@]([C@@H](C(C)=O)CC1)(C)C[C@@H]2O)C[C@H](C)C4=CC(=O)CC[C@]34C
156822,1,[H+].C1=C(OCC(=O)NCCN(CC)CC)C=CC(=C1)OC.[Cl-]
2648,1,C1=CC=CC3=C1C(C2=C(C=CC=C2)C3(C)C)=CCCN(C)C
2423,1,C1=CC(=CC=C1C(CCCN2CCC(C)CC2)=O)F
21460,1,CC12CC3(CC(C1)(CC(C2)C3)N)C
2126,1,C1=C(C(=CC=C1)OC)OCC2CNC(O2)=O
2294,1,C1=C(OC)C=CC3=C1C(C2=C(C=CC=C2)S3)(CCCN(C)C)O
2644,1,C1=CC=CC2=C1SC5=C(N2CC3C4CCN(C3)CC4)C=CC=C5
156364,1,[C@@H]34C1=CC=CC2=C1C(=C[N]2C)C[C@H]3N(C[C@H](C4)N[S](N(C)C)(=O)=O)C
2203,1,C1=C(C=CC=C1O)NC(C)=O
2146,1,C1=C(C(C(C)(C)O)(C)O)C=CC=C1Cl
3446,1,C2=C(N(CC1=CC=CS1)CCN(C)C)N=CC=C2
1334,1,C(C1(C(NC(N(C1=O)C)=O)=O)CC)C
1333,1,C(C1(C(NC(=S)NC1=O)=O)C(CCC)C)CSC
3543,1,C5=C3C1=C(OC4C12C(C(N(CC2)C)C3)CC=C4C)C(=C5)O
156353,1,[C@@H]25CC1=CC=C(C4=C1[C@@]3([C@H]2CC[C@@H]([C@@H]3O4)OC)CCN5C)O
156406,1,[C@@]4([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)[C@H](C2)C)C)[C@H](C3)O)CC4)C)(C(COC(C)=O)=O)OC(CC)=O
2170,1,C1=C(C)C=CC3=C1C(=NC2=C(C=CC=C2)S3)N4CCN(C)CC4
2251,1,C1=C(Cl)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN5CCN(CCOC(C4=CC(=C(OC)C(=C4)OC)OC)=O)CC5
2310,1,C1=C([S](C)(=O)=O)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCC(C(N)=O)CC4
156378,1,[C@@]125C3=C4C[C@H]([C@@H]1CCC([C@@]2(OC3=C(C=C4)O)C)=O)N(C)CC5
3544,1,C5=C4C3=C(C2N(CC1CC(OC)C(C(C1C2)C(OC)=O)OC)CC3)[NH]C4=CC(=C5)OC
2293,1,C1=C(OC)C=CC3=C1C(=CC2=C(C=CC=C2)O3)N4CCN(C)CC4
2291,1,C1=C(OC)C=CC2=C1C4=C3[N]2CCN(C3=NCC4)C
156346,1,[C@@H]23[C@@H](CC[C@@H]1C[C@H](CC(O1)=O)O)[C@H](C=CC2=CCC[C@@H]3OC([C@H](CC)C)=O)C
2245,1,C1=C(Cl)C=CC3=C1C2(N(C(C)CO2)CC(=O)N3)C4=CC=CC=C4Cl
88601,1,CSC2=C(N1CCN(C)CC1)N=C(NC)N=C2Cl
2185,1,C1=C(C=CC(=C1Cl)COC(C[N]2C=NC=C2)C3=C(C=C(C=C3)Cl)Cl)Cl
2087,1,C1(=NC(NC1(C(F)(F)F)C(F)(F)F)(C(F)(F)F)C(F)(F)F)N
1525,1,C(NCC(N)=O)CCCC
58548,1,CN1CC(=CCC1)\C=N\OC
2139,1,C1=C(C(=NN=C1C2=CC=CC=C2)NCCN3CCOCC3)C
156349,1,[C@@H]23[C@H]([C@H]1[C@]([C@@H](C(C)=O)CC1)(C)C[C@H]2N(C)C)CC[C@@H]4[C@@]3(C[C@H](OCC)[C@H](C4)O)C
156370,1,[C@@H]45N([C@@H](CC(NC(=O)C1=CN(C2=C(C1=O)C=CC=C2)C3CCCCC3)C4)CC5)C
3409,1,C2=C(C(NCCN1CCOCC1)=O)C=CC(=C2)Cl
3401,1,C2=C(C(C1=CC=CC=C1)[S](CC(N)=O)=O)C=CC=C2
156505,1,[C@H]34[C@H]2[C@@](Cl)([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@@H](O)C[C@@]3([C@](O)([C@@H](C4)C)C(=O)CCl)C
2668,1,C1=CC=CC3=C1N(C2=C(C=CC=C2)C3(C)C)CCCNC
3494,1,C3=C(C2(C(N(CN1CCOCC1)C(C2)=O)=O)C)C=CC=C3
2260,1,C1=C(Cl)C=CC5=C1N(CCCN4CCC3(N2C(CCCC2)NC3=O)CC4)C6=C(CC5)C=CC=C6
2304,1,C1=C([N+](=O)[O-])C=CC2=C1C(=NCC(N2COC)=O)C3=CC=CC=C3
156338,1,[C@@H]13C=C[C@@H]([C@@]2([C@H]1[C@H](OC2=O)OC(NC)=O)C)C3
1520,1,C(N1CCOCC1)CNC2=NNC(C=C2C)=C3C=CC(=O)C=C3
156382,1,[C@@]126C3=C4C[C@H]([C@@H]1C=C[C@@H]([C@@H]2OC3=C(C=C4)OCC5=CC=CC=C5)OC(CCCCCCCCCCCCC)=O)N(CC6)C
2147,1,C1=C(C(C(CCCCC)C)C)C=C(C2=C1OC(C3=C2CC(C)CC3)(C)C)OC(CCCN4CCCCCC4)=O
156475,1,[C@H]23C1=C(C=C(C(CCCCCC)(C)C)C=C1O)OC([C@@H]2CCC(C3)=O)(C)C
3406,1,C2=C(C(C[N]1C=CN=C1)=O)C=CC3=CC=CC=C23
153610,1,OC1CCC2(O)C3Cc5ccc(O)c6OC1C2(CCN3CC4CCC4)c56
156383,1,[C@@]126C3=C4C[C@H]([C@@]1(CCC([C@@H]2OC3=C(C=C4)O)=C)O)N(CC5CC5)CC6
156379,1,[C@@]125C3=C4C[C@H]([C@@]1(CCC([C@@H]2OC3=C(C=C4)O)=O)O)N(CC=C(C)C)CC5
2335,1,C1=C2C(=CC=C1)CCC(=C2)CC3=NCNC3
3460,1,C2=C1C(=CC=CC1=CC=C2)OC(\C(=N\O)N)C
156835,1,[H+].C4=C(N3CCN(CCCN1N=C(N(C1=O)CCOC2=CC=CC=C2)CC)CC3)C=CC=C4Cl.[Cl-]
2525,1,C1=CC=C(C(=C1C)NC(CN2C(CCC2)=O)=O)C
121030,1,Fc5ccc4c(CCCN1CCC(CC1)n2c(=O)[nH]c3ccccc23)noc4c5
2762,1,C1=CN=CC=C1C(NNCCC(NCC2=CC=CC=C2)=O)=O
2454,1,C1=CC(=CC=C1N3CCN(CCC(NC(C2=CC=CN=C2)=O)C)CC3)F
156526,1,[C@]125OC(O[C@@]([C@]1(C[C@H](O)[C@H]3[C@H]2CCC4=CC(=O)CC[C@]34C)C)(CC5)C(=O)COC(=O)C6=CC=NC=C6)\C=C/C
156384,1,[C@@]127C3=C4C[C@H]([C@@H]1C=C[C@@H]([C@@H]2OC3=C(C=C4)OC(C5=CN=CC=C5)=O)OC(C6=CN=CC=C6)=O)N(C)CC7
2746,1,C1=CC=NC=C1C(N2CCOCC2)=O
1343,1,C(C1=CN=CC=C1)(=O)N
2745,1,C1=CC=NC=C1C(N(CC)CC)=O
2305,1,C1=C([N+]([O-])=O)C=CC2=C1C(=NCC(=O)N2C)C3=CC=CC=C3
1289,1,C(C(COC(N)=O)(C(CC)C)C)OC(NC(C)C)=O
2701,1,C1=CC=CC=C1C(OC2=CC=CC=C2OC)CCNC
123760,1,NC(=N)c1ccc(o1)c2ccccc2N(=O)=O
156446,1,[C@H]12C([C@@](O)(CC1)C#C)(CC[C@H]3C2CCC4=CC5=C(CC34C)C=N[N]5C6=CC=C(F)C=C6)C
2469,1,C1=CC(=CC=C1\C(C2=CC=CN=C2)=C\CNC)Br
2528,1,C1=CC=C(C3=C1C(C2=CC=CC=C2)CN(C)C3)N
2774,1,C1=C[NH]C2=C1C(=NC=N2)NCCCCCCCCC
1305,1,C(C(F)(F)F)F
2279,1,C1=C(O)C=CC3=C1C24C(C(NCC2)C3)CCCC4
2375,1,C1=CC(=C3C2=C1CC5C4C2(C(O3)C(O)C=C4)CCN5)O
2226,1,C1=C(Cl)C=CC2=C1C(=NCC(=O)N2)C3=CCCCC3
156354,1,[C@@H]3(C1=C(C=C2C(=C1OC)OCO2)CCN3C)[C@@H]5C4=C(C(=C(OC)C=C4)OC)C(O5)=O
2608,1,C1=CC=CC2=C1C(C3=C(CC2)C=CC=C3)=NOCCN(C)C
2256,1,C1=C(Cl)C=CC3=C1\C(C2=C(C=CC=C2)S3)=C\C4C5CCN(C4)CC5
2389,1,C1=CC(=CC2=C1C(=NO2)C5CCN(CCC3=C(N=C4N(C3=O)C=CC=C4C)C)CC5)F
2844,1,C1=N[N]3C(=C1C(C2=NC=CC=C2)=O)N=CC=C3C4=CC=NC=C4
1312,1,C(C(NN)C)CCCCC
60219,1,CNCCC=C3c1ccccc1C2CC2c4ccccc34
156469,1,[C@H]2([C@H](CN(CC(C1=CC=C(F)C=C1)=O)CC2)COC4=CC3=C(OCO3)C=C4)C5=CC=C(F)C=C5
3439,1,C2=C(C1CN(CCO1)C(C)C)C=CC(=C2)C(F)(F)F
2669,1,C1=CC=CC3=C1N(C2=C(C=CC=C2)CC3=O)C(N)=O
2731,1,C1=CC=CC=C1C[N+](C(CC2=CC=CC=C2)C)(C)[O-]
1516,1,C(N1CC(O)CC1=O)C(N)=O
156501,1,[C@H]34C1[C@@H](C2(C(C(=O)CC1)C(=O)C=C2)C)C(O)CC3([C@](O)(CC4)C(OC)=O)C
2277,1,C1=C(O)C=CC2=C1C(=C[NH]2)CC(C(O)=O)N
55381,1,CN(C)C(=O)COC2c1ccccc1CCc3ccccc23
3537,1,C4=C3C(N(C1=CC=C2C(=N1)N=C(Cl)C=C2)C(=O)C3=CC=C4)CC(CCC(C)C)=O
2804,1,C1=NC(=C3[N]1C2=C(C=CC=C2)N(C3=O)C(C)C)C4=NOC(=N4)C5CC5
156512,1,[C@H]5(CN3CCC(C2=CC1=C(OCO1)C=C2)(CC3)O)CN(C4=CC=C(OC)C=C4)C(O5)=O
3478,1,C3=C(C(NC1C2CCN(C1)CC2)=O)C(=CC(=C3Cl)N)OCC4CC4
2349,1,C1=C4C(=CC=C1CN3CCC(NC(NC(C2=CC=CC=C2)=O)=O)CC3)C=CC=C4
25051,1,CC1OC(C)OC(O1)C
156561,1,[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)[C@H](C2)F)C)[C@H](C3)O)C[C@H]([C@@]4(C(COC(C)=O)=O)O)C)C
2728,1,C1=CC=CC=C1CN(CC#C)C
156360,1,[C@@H]3([C@H](COC1=CC=C2C(=C1)OCO2)CNCC3)C4=CC=C(C=C4)F
2613,1,C1=CC=CC2=C1C(N(C2=O)C3=NC4=C(C=C3)C=CC(=N4)Cl)CC(=O)N6CCC5(OCCO5)CC6
3524,1,C4=C(C(CCCN1CCC(CC1)(C2=CC=C(C(=C2)C(F)(F)F)Cl)O)C3=CC=C(C=C3)F)C=CC(=C4)F
11887,1,CC(C(C(OC(N)=O)C)C)OC(N)=O
156529,1,[C@]135[C@@]4([C@@H](CC2=C1C(=C(C=C2)O)O[C@H]3C(=O)C=C4)N(C)CC5)NCCCCC
1336,1,C(C1(COC(C(Cl)(Cl)Cl)OC1)CO)O
58991,1,CN1CCN(CC1)C3=Nc2ccccc2Sc4nccn34
3461,1,C2=C1C(=NC(=CC1=CC=C2)N3CCNCC3)C4=CC=CC=C4
156369,1,[C@@H]45C(N(CCCCN3CCN(C1=NSC2=C1C=CC=C2)CC3)C([C@@H]4CCCC5)=O)=O
2247,1,C1=C(Cl)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCN(CCO)CC4
1288,1,C(C(COC(C(Cl)(Cl)Cl)O)(COC(C(Cl)(Cl)Cl)O)COC(C(Cl)(Cl)Cl)O)OC(C(Cl)(Cl)Cl)O
2722,1,C1=CC=CC=C1CC(NC(N)=O)=O
2186,1,C1=C(C=CC2=C1C3(C)C(C)C(C2)N(CC3)CCC4=CC=CC=C4)O
2688,1,C1=CC=CC=C1C(C(NC(N)=O)=O)CC
3434,1,C2=C(C1C(C)NCCO1)C=CC=C2
2297,1,C1=C(OCC(NN)C)C=CC=C1
2706,1,C1=CC=CC=C1C2C(N(C)C(C2)=O)=O
2086,1,C1(=CC=CC=C1)OC2=CC=CC=C2C(=O)[O-]
2715,1,C1=CC=CC=C1C3(C2=CC=CC=C2)NC(=O)NC3=O
2734,1,C1=CC=CC=C1N2C(C(C(NC2=O)=O)(CC)CC)=O
3476,1,C3=C(C(N2CCN(CC1=CC=CC=C1)CC2)=O)N=CC=C3
156536,1,[C@]2(C1=CC(=CC=C1)O)([C@H](CN(C)CC2)C)CCC
156460,1,[C@H]2(C(OC1=CC=C(NC(C)=O)C=C1)=O)NC(=O)CC2
3430,1,C2=C(C1=CC=CC=C1)N=C4C(=C2CCC3CCNCC3)C=CC=C4
2149,1,C1=C(C(C)=O)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCC(CCO)CC4
3471,1,C3=C(C(C1=CC=CC=C1)(C(OCCN2CCCCC2)=O)O)C=CC=C3
3450,1,C2=C(N1CCN(C)CC1)N=NC3=C2N(C4=C(O3)C=CC=C4)C
2314,1,C1=C([S](N(C)C)(=O)=O)C=CC3=C1N(C2=C(C=CC=C2)S3)CCCN4CCC(CCOC(CCCCCCCCCCCCCCC)=O)CC4
156445,1,[C@H]12C(C3=C(C[C@@H]1CCN(C2)C)[NH]C(=C3CC)C)=O
1511,1,C(N1C(CCC1)=O)C(N)=O
2618,1,C1=CC=CC2=C1C3=C(C2)CCOC3(CCN(C)C)C
2590,1,C1=CC=CC(=C1N2C(=NC3=C(C2=O)C=CC=C3)\C=C\C4=NC=CC=C4)C
2695,1,C1=CC=CC=C1C(C2=CC=CC=C2)(CCN4CCC(N3CCCCC3)(C(N)=O)CC4)C#N
157621,1,[N]14C3=C(C2=C1C=CC(=C2)C)CCCC3NCC4.[H+].[Cl-]
1521,1,C(NC(C(C)(C)C)=O)CCC(O)=O
2217,1,C1=C(Cl)C=CC2=C1C(=NC(C(=O)N2)OC(C(C)(C)C)=O)C3=CC=CC=C3
1512,1,C(N1C(CCC1)=O)C(NCCN(C(C)C)C(C)C)=O
2716,1,C1=CC=CC=C1C3(CC2CCCCN2)C(NC(=O)NC3=O)=O
156404,1,[C@@]4([C@@]3([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@H](C3)O)CC4)C)(C(COC(CC)=O)=O)OC(OCC)=O
1279,1,C(C(C4(C3(C(C2C(C1(C(=CC(=O)C=C1)CC2)C)C(C3)O)CC4)C)O)=O)OC(CN(CC)CC)=O
156502,1,[C@H]34[C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@@H](O)C[C@@]3([C@](C(COC(COC(CCCCCCCCCCCCCCCCC)=O)=O)=O)(O)CC4)C
156560,1,[C@]34([C@H]([C@H]2[C@@H]([C@@]1(C(=CC(=O)C=C1)CC2)C)[C@H](C3)O)CC[C@@]4(C(COC(CC(C)(C)C)=O)=O)O)C
1278,1,C(C(C3(C(CC4C2CCC1=CC(C=CC1(C)C2C(CC34C)O)=O)=C)O)=O)O
156321,1,[C@@H](CC(=O)O)(CC(C)C)CN
1315,1,C(C(OC4CC3=CCC2C1C(C(CC1)C(C)=O)(CCC2C3(CC4)C)C)=O)CC(O)=O
156832,1,[H+].C3=C(C(=C1CCN(C1)CC)C2=CC=CC=C2)C=CC=C3.[Cl-]
2430,1,C1=CC(=CC=C1C(NC(C)C)=O)CNNC
1277,1,C(C(C1CCCCC1)OC(N)=O)C
2233,1,C1=C(Cl)C=CC2=C1C(=NCC(N2CC(CO)O)=O)C3=CC=CC=C3F
3458,1,C2=C(\C(NCCCC(=O)N)=C/1C=C(F)C=CC1=O)C=CC(=C2)Cl
2721,1,C1=CC=CC=C1CC(N2CCCC2)CCC
1360,1,C(C1OC(C(C)C)(C(C)C)OC1)O
2459,1,C1=CC(=CC=C1OC(CN(CC)CC)=O)NC(C)=O
156578,1,[CH2-][CH-]C
2628,1,C1=CC=CC2=C1N(C(C3=C(N2)N=CC=C3)=O)CC(N(C)C)C
2523,1,C1=CC=C(C(=C1C(C)C)O)C(C)C
2424,1,C1=CC(=CC=C1C(CCCN3CCC(N2CCCCC2)(CC3)C(CC)=O)=O)F
2654,1,C1=CC=CC3=C1C(C2=C(C=CC=C2)S3)=CCCN(C)C
1330,1,C(C1(C(NC(=O)NC1=O)=O)CC=C)C(C)O
155540,1,Oc5ccc4CC2C1CCOCC1(CCN2CC3CC3)c4c5
2826,1,C1=NC2=C([N]1CC(C)O)C(N(C)C(N2C)=O)=O
2527,1,C1=CC=C(C2=C1[NH]C=C2CCN(C)C)O[P](O)(O)=O
3432,1,C2=C(C1=CC=NC=C1)OC3=C2C=CC=C3
2111,1,C1=C(C(=C(C(=N1)C)O)CO)CSSCC2=CN=C(C(=C2CO)O)C
2647,1,C1=CC=CC3=C1C(=NC2=CC=CC=C2S3)N4CCN(CCOCCO)CC4
156416,1,[C@@]45(C1=C(C=CC(=C1)OC(N3CC2=CC=CC=C2CC3)=O)N([C@H]4N(C)CC5)C)C
2526,1,C1=CC=C(C2=C1CC3C(C2)CC(N[S](N(CC)CC)(=O)=O)CN3CCC)O
2724,1,C1=CC=CC=C1CC2(C3(C(C)(C)C(C2)CC3)C)OCCN(C)C
156329,1,[C@@H]1(C2=C(CC1)C=CC=C2)NCC#C
2400,1,C1=CC(=CC3=C1N(C2=NC(=O)CO2)CCN=C3C4=CC=CC=C4Cl)Cl
2697,1,C1=CC=CC=C1C(CC2=CC=CC=C2)(NC(CN)=O)C
2732,1,C1=CC=CC=C1N(C2(CCN(CCC(OC)=O)CC2)C(OC)=O)C(CC)=O
25381,1,CCC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C
2383,1,C1=CC(=CC(=C1NC(OCC)=O)N)NCC2=CC=C(C=C2)F
3469,1,C3(NC(N1C2=C(C(C)(C)C1)C=CC=C2)=O)C[C@@H]4N(C)[C@H](C3)CC4
3456,1,C2=C([N]1C(=NC(=N1)C(N(C)C)=O)CNC(CN)=O)C(=CC(=C2)Cl)C(C3=C(C=CC=C3)Cl)=O
25245,1,CC4CN(CCCn2c1ccccc1c3ccccc23)CC(C)N4
156451,1,[C@H]12[C@@]([C@](C(CC)=O)(C)[C@@H](C1)C)(C[C@H](O)[C@H]3[C@H]2CCC4=CC(=O)C=C[C@]34C)C
2705,1,C1=CC=CC=C1C2=NCC(NC3=C2[N](N=C3C)CC)=O
156432,1,[C@H](C1=CC(=CC=C1)OC(N(CC)C)=O)(N(C)C)C
156359,1,[C@@H]3(N(C1CCC1)C2CCC2)CC4=C(OC3)C(=CC=C4C(=O)N)F
2831,1,C1=NC2=C([N]1COC(COC(C)C)COC(C)C)N=C(N)N=C2
3502,1,C3=C(C2CN1C(CCN=C1C2)=O)C=CC=C3
156486,1,[C@H]23[C@@]([C@@]1(O[C@@H](O[C@@H]1C2)CCC)C(=O)CO)(C[C@H](O)[C@@]4(F)[C@H]3C[C@H](F)C5=CC(=O)CC[C@]45C)C
3501,1,C3=C(C2C(NC(=O)C1NC(CC1)=O)C2)C=CC=C3
2130,1,C1=C(C(=CC=C1C2CNC(C2)=O)OC)OC3CCCC3
156352,1,[C@@H]25C(=C[C@@H](CN1CC(NC(C1)=O)=O)CN2C)C3=CC=CC4=C3C(=C[NH]4)C5
2112,1,C1=C(C(=C(C=C1)Br)NC2=NCCN2)F
3429,1,C2=C(C1=C(NC(C1)=O)C=C2)CCN(CCC)CCC
2425,1,C1=CC(=CC=C1C(CCCN3CCC2(C(N(C)C(C2)=O)=O)CC3)=O)F
68548,1,CON=C(C#N)C1CN2CCC1CC2
156344,1,[C@@H]2(OC1=C(C=CC=C1)CO)O[C@@H]([C@@H](O)[C@@H]([C@H]2O)O)CO
